cid,old_cid,rid,old_rid,sch,ismain
2456,',4739,',1,'
3842,',4739,',1,'
4111,',4739,',1,'
2456,',4740,',1,'
4111,',4740,',1,'
4458,',4740,',1,'
2456,',4741,',1,'
4111,',4741,',1,'
4982,',4741,',1,'
2456,',4742,',1,'
3559,',4742,',1,'
4111,',4742,',1,'
2456,',4743,',1,'
3648,',4743,',1,'
4111,',4743,',1,'
3066,',4744,',1,'
3841,',4744,',1,'
4111,',4744,',1,'
644,',4745,',1,'
3841,',4745,',1,'
4111,',4745,',1,'
3041,',4746,',1,'
3841,',4746,',1,'
4111,',4746,',1,'
3841,',4747,',1,'
4111,',4747,',1,'
4646,',4747,',1,'
3841,',4748,',1,'
4044,',4748,',1,'
4111,',4748,',1,'
3841,',4749,',1,'
4111,',4749,',1,'
4882,',4749,',1,'
3841,',4750,',1,'
4111,',4750,',1,'
4370,',4750,',1,'
3841,',4751,',1,'
4111,',4751,',1,'
4914,',4751,',1,'
2457,',4752,',1,'
3841,',4752,',1,'
4111,',4752,',1,'
3841,',4753,',1,'
4111,',4753,',1,'
4458,',4753,',1,'
740,',4754,',1,'
3841,',4754,',1,'
4111,',4754,',1,'
3841,',4755,',1,'
4111,',4755,',1,'
4982,',4755,',1,'
3841,',4756,',1,'
4111,',4756,',1,'
4838,',4756,',1,'
3559,',4757,',1,'
3841,',4757,',1,'
4111,',4757,',1,'
3648,',4758,',1,'
3841,',4758,',1,'
4111,',4758,',1,'
3066,',4759,',1,'
4111,',4759,',1,'
4457,',4759,',1,'
644,',4760,',1,'
4111,',4760,',1,'
4457,',4760,',1,'
3041,',4761,',1,'
4111,',4761,',1,'
4457,',4761,',1,'
4111,',4762,',1,'
4457,',4762,',1,'
4646,',4762,',1,'
4044,',4763,',1,'
4111,',4763,',1,'
4457,',4763,',1,'
4111,',4764,',1,'
4457,',4764,',1,'
4882,',4764,',1,'
4111,',4765,',1,'
4370,',4765,',1,'
4457,',4765,',1,'
4111,',4766,',1,'
4457,',4766,',1,'
4914,',4766,',1,'
2457,',4767,',1,'
4111,',4767,',1,'
4457,',4767,',1,'
3842,',4768,',1,'
4111,',4768,',1,'
4457,',4768,',1,'
740,',4769,',1,'
4111,',4769,',1,'
4457,',4769,',1,'
4111,',4770,',1,'
4457,',4770,',1,'
4982,',4770,',1,'
4111,',4771,',1,'
4457,',4771,',1,'
4838,',4771,',1,'
3559,',4772,',1,'
4111,',4772,',1,'
4457,',4772,',1,'
3648,',4773,',1,'
4111,',4773,',1,'
4457,',4773,',1,'
739,',4774,',1,'
3066,',4774,',1,'
4111,',4774,',1,'
739,',4775,',1,'
4044,',4775,',1,'
4111,',4775,',1,'
739,',4776,',1,'
4111,',4776,',1,'
4882,',4776,',1,'
739,',4777,',1,'
4111,',4777,',1,'
4370,',4777,',1,'
739,',4778,',1,'
4111,',4778,',1,'
4914,',4778,',1,'
739,',4779,',1,'
3842,',4779,',1,'
4111,',4779,',1,'
739,',4780,',1,'
4111,',4780,',1,'
4458,',4780,',1,'
739,',4781,',1,'
4111,',4781,',1,'
4982,',4781,',1,'
739,',4782,',1,'
3559,',4782,',1,'
4111,',4782,',1,'
739,',4783,',1,'
3648,',4783,',1,'
4111,',4783,',1,'
3066,',4784,',1,'
4111,',4784,',1,'
4981,',4784,',1,'
644,',4785,',1,'
4111,',4785,',1,'
4981,',4785,',1,'
3041,',4786,',1,'
4111,',4786,',1,'
4981,',4786,',1,'
4111,',4787,',1,'
4646,',4787,',1,'
4981,',4787,',1,'
4044,',4788,',1,'
4111,',4788,',1,'
4981,',4788,',1,'
4111,',4789,',1,'
4882,',4789,',1,'
4981,',4789,',1,'
4111,',4790,',1,'
4370,',4790,',1,'
4981,',4790,',1,'
4111,',4791,',1,'
4914,',4791,',1,'
4981,',4791,',1,'
2457,',4792,',1,'
4111,',4792,',1,'
4981,',4792,',1,'
3842,',4793,',1,'
4111,',4793,',1,'
4981,',4793,',1,'
4111,',4794,',1,'
4458,',4794,',1,'
4981,',4794,',1,'
740,',4795,',1,'
4111,',4795,',1,'
4981,',4795,',1,'
4111,',4796,',1,'
4838,',4796,',1,'
4981,',4796,',1,'
3559,',4797,',1,'
4111,',4797,',1,'
4981,',4797,',1,'
3648,',4798,',1,'
4111,',4798,',1,'
4981,',4798,',1,'
3066,',4799,',1,'
4111,',4799,',1,'
4837,',4799,',1,'
4044,',4800,',1,'
4111,',4800,',1,'
4837,',4800,',1,'
4111,',4801,',1,'
4837,',4801,',1,'
4882,',4801,',1,'
4111,',4802,',1,'
4370,',4802,',1,'
4837,',4802,',1,'
4111,',4803,',1,'
4837,',4803,',1,'
4914,',4803,',1,'
3842,',4804,',1,'
4111,',4804,',1,'
4837,',4804,',1,'
4111,',4805,',1,'
4458,',4805,',1,'
4837,',4805,',1,'
4111,',4806,',1,'
4837,',4806,',1,'
4982,',4806,',1,'
3559,',4807,',1,'
4111,',4807,',1,'
4837,',4807,',1,'
3648,',4808,',1,'
4111,',4808,',1,'
4837,',4808,',1,'
3066,',4809,',1,'
3558,',4809,',1,'
4111,',4809,',1,'
644,',4810,',1,'
3558,',4810,',1,'
4111,',4810,',1,'
3041,',4811,',1,'
3558,',4811,',1,'
4111,',4811,',1,'
3558,',4812,',1,'
4111,',4812,',1,'
4646,',4812,',1,'
3558,',4813,',1,'
4044,',4813,',1,'
4111,',4813,',1,'
3558,',4814,',1,'
4111,',4814,',1,'
4882,',4814,',1,'
3558,',4815,',1,'
4111,',4815,',1,'
4370,',4815,',1,'
3558,',4816,',1,'
4111,',4816,',1,'
4914,',4816,',1,'
2457,',4817,',1,'
3558,',4817,',1,'
4111,',4817,',1,'
3558,',4818,',1,'
3842,',4818,',1,'
4111,',4818,',1,'
3558,',4819,',1,'
4111,',4819,',1,'
4458,',4819,',1,'
740,',4820,',1,'
3558,',4820,',1,'
4111,',4820,',1,'
3558,',4821,',1,'
4111,',4821,',1,'
4982,',4821,',1,'
3558,',4822,',1,'
4111,',4822,',1,'
4838,',4822,',1,'
3558,',4823,',1,'
3648,',4823,',1,'
4111,',4823,',1,'
3066,',4824,',1,'
3647,',4824,',1,'
4111,',4824,',1,'
644,',4825,',1,'
3647,',4825,',1,'
4111,',4825,',1,'
3041,',4826,',1,'
3647,',4826,',1,'
4111,',4826,',1,'
3647,',4827,',1,'
4111,',4827,',1,'
4646,',4827,',1,'
3647,',4828,',1,'
4044,',4828,',1,'
4111,',4828,',1,'
3647,',4829,',1,'
4111,',4829,',1,'
4882,',4829,',1,'
3647,',4830,',1,'
4111,',4830,',1,'
4370,',4830,',1,'
3647,',4831,',1,'
4111,',4831,',1,'
4914,',4831,',1,'
2457,',4832,',1,'
3647,',4832,',1,'
4111,',4832,',1,'
3647,',4833,',1,'
3842,',4833,',1,'
4111,',4833,',1,'
3647,',4834,',1,'
4111,',4834,',1,'
4458,',4834,',1,'
740,',4835,',1,'
3647,',4835,',1,'
4111,',4835,',1,'
3647,',4836,',1,'
4111,',4836,',1,'
4982,',4836,',1,'
3647,',4837,',1,'
4111,',4837,',1,'
4838,',4837,',1,'
3559,',4838,',1,'
3647,',4838,',1,'
4111,',4838,',1,'
3065,',4839,',1,'
3940,',4839,',1,'
4111,',4839,',1,'
733,',4840,',1,'
3065,',4840,',1,'
4111,',4840,',1,'
3065,',4841,',1,'
4111,',4841,',1,'
4270,',4841,',1,'
3065,',4842,',1,'
3545,',4842,',1,'
4111,',4842,',1,'
2258,',4843,',1,'
3065,',4843,',1,'
4111,',4843,',1,'
643,',4844,',1,'
3940,',4844,',1,'
4111,',4844,',1,'
643,',4845,',1,'
733,',4845,',1,'
4111,',4845,',1,'
643,',4846,',1,'
4111,',4846,',1,'
4270,',4846,',1,'
643,',4847,',1,'
3545,',4847,',1,'
4111,',4847,',1,'
643,',4848,',1,'
2258,',4848,',1,'
4111,',4848,',1,'
3040,',4849,',1,'
3940,',4849,',1,'
4111,',4849,',1,'
733,',4850,',1,'
3040,',4850,',1,'
4111,',4850,',1,'
3040,',4851,',1,'
4111,',4851,',1,'
4270,',4851,',1,'
3040,',4852,',1,'
3545,',4852,',1,'
4111,',4852,',1,'
2258,',4853,',1,'
3040,',4853,',1,'
4111,',4853,',1,'
733,',4854,',1,'
4111,',4854,',1,'
4645,',4854,',1,'
4111,',4855,',1,'
4270,',4855,',1,'
4645,',4855,',1,'
3545,',4856,',1,'
4111,',4856,',1,'
4645,',4856,',1,'
2258,',4857,',1,'
4111,',4857,',1,'
4645,',4857,',1,'
3940,',4858,',1,'
4043,',4858,',1,'
4111,',4858,',1,'
733,',4859,',1,'
4043,',4859,',1,'
4111,',4859,',1,'
4043,',4860,',1,'
4111,',4860,',1,'
4270,',4860,',1,'
3545,',4861,',1,'
4043,',4861,',1,'
4111,',4861,',1,'
2258,',4862,',1,'
4043,',4862,',1,'
4111,',4862,',1,'
3940,',4863,',1,'
4111,',4863,',1,'
4881,',4863,',1,'
733,',4864,',1,'
4111,',4864,',1,'
4881,',4864,',1,'
4111,',4865,',1,'
4270,',4865,',1,'
4881,',4865,',1,'
3545,',4866,',1,'
4111,',4866,',1,'
4881,',4866,',1,'
2258,',4867,',1,'
4111,',4867,',1,'
4881,',4867,',1,'
3940,',4868,',1,'
4111,',4868,',1,'
4369,',4868,',1,'
733,',4869,',1,'
4111,',4869,',1,'
4369,',4869,',1,'
4111,',4870,',1,'
4270,',4870,',1,'
4369,',4870,',1,'
3545,',4871,',1,'
4111,',4871,',1,'
4369,',4871,',1,'
2258,',4872,',1,'
4111,',4872,',1,'
4369,',4872,',1,'
3940,',4873,',1,'
4111,',4873,',1,'
4913,',4873,',1,'
733,',4874,',1,'
4111,',4874,',1,'
4913,',4874,',1,'
4111,',4875,',1,'
4270,',4875,',1,'
4913,',4875,',1,'
3545,',4876,',1,'
4111,',4876,',1,'
4913,',4876,',1,'
2258,',4877,',1,'
4111,',4877,',1,'
4913,',4877,',1,'
2456,',4878,',1,'
3940,',4878,',1,'
4111,',4878,',1,'
733,',4879,',1,'
2456,',4879,',1,'
4111,',4879,',1,'
2456,',4880,',1,'
4111,',4880,',1,'
4270,',4880,',1,'
2456,',4881,',1,'
3545,',4881,',1,'
4111,',4881,',1,'
2258,',4882,',1,'
2456,',4882,',1,'
4111,',4882,',1,'
3841,',4883,',1,'
3940,',4883,',1,'
4111,',4883,',1,'
733,',4884,',1,'
3841,',4884,',1,'
4111,',4884,',1,'
3841,',4885,',1,'
4111,',4885,',1,'
4270,',4885,',1,'
3545,',4886,',1,'
3841,',4886,',1,'
4111,',4886,',1,'
2258,',4887,',1,'
3841,',4887,',1,'
4111,',4887,',1,'
3940,',4888,',1,'
4111,',4888,',1,'
4457,',4888,',1,'
733,',4889,',1,'
4111,',4889,',1,'
4457,',4889,',1,'
4111,',4890,',1,'
4270,',4890,',1,'
4457,',4890,',1,'
3545,',4891,',1,'
4111,',4891,',1,'
4457,',4891,',1,'
2258,',4892,',1,'
4111,',4892,',1,'
4457,',4892,',1,'
739,',4893,',1,'
3940,',4893,',1,'
4111,',4893,',1,'
733,',4894,',1,'
739,',4894,',1,'
4111,',4894,',1,'
739,',4895,',1,'
4111,',4895,',1,'
4270,',4895,',1,'
739,',4896,',1,'
3545,',4896,',1,'
4111,',4896,',1,'
739,',4897,',1,'
2258,',4897,',1,'
4111,',4897,',1,'
3940,',4898,',1,'
4111,',4898,',1,'
4981,',4898,',1,'
733,',4899,',1,'
4111,',4899,',1,'
4981,',4899,',1,'
4111,',4900,',1,'
4270,',4900,',1,'
4981,',4900,',1,'
3545,',4901,',1,'
4111,',4901,',1,'
4981,',4901,',1,'
2258,',4902,',1,'
4111,',4902,',1,'
4981,',4902,',1,'
3940,',4903,',1,'
4111,',4903,',1,'
4837,',4903,',1,'
733,',4904,',1,'
4111,',4904,',1,'
4837,',4904,',1,'
4111,',4905,',1,'
4270,',4905,',1,'
4837,',4905,',1,'
3545,',4906,',1,'
4111,',4906,',1,'
4837,',4906,',1,'
2258,',4907,',1,'
4111,',4907,',1,'
4837,',4907,',1,'
3558,',4908,',1,'
3940,',4908,',1,'
4111,',4908,',1,'
733,',4909,',1,'
3558,',4909,',1,'
4111,',4909,',1,'
3558,',4910,',1,'
4111,',4910,',1,'
4270,',4910,',1,'
3545,',4911,',1,'
3558,',4911,',1,'
4111,',4911,',1,'
2258,',4912,',1,'
3558,',4912,',1,'
4111,',4912,',1,'
3647,',4913,',1,'
3940,',4913,',1,'
4111,',4913,',1,'
733,',4914,',1,'
3647,',4914,',1,'
4111,',4914,',1,'
3647,',4915,',1,'
4111,',4915,',1,'
4270,',4915,',1,'
3545,',4916,',1,'
3647,',4916,',1,'
4111,',4916,',1,'
2258,',4917,',1,'
3647,',4917,',1,'
4111,',4917,',1,'
3066,',4918,',1,'
3939,',4918,',1,'
644,',4919,',1,'
3939,',4919,',1,'
3041,',4920,',1,'
3939,',4920,',1,'
3939,',4921,',1,'
4646,',4921,',1,'
3939,',4922,',1,'
4044,',4922,',1,'
3939,',4923,',1,'
4882,',4923,',1,'
3939,',4924,',1,'
4370,',4924,',1,'
3939,',4925,',1,'
4914,',4925,',1,'
2457,',4926,',1,'
3939,',4926,',1,'
3842,',4927,',1,'
3939,',4927,',1,'
3939,',4928,',1,'
4458,',4928,',1,'
740,',4929,',1,'
3939,',4929,',1,'
3939,',4930,',1,'
4982,',4930,',1,'
3939,',4931,',1,'
4838,',4931,',1,'
3559,',4932,',1,'
3939,',4932,',1,'
3648,',4933,',1,'
3939,',4933,',1,'
732,',4934,',1,'
3066,',4934,',1,'
644,',4935,',1,'
732,',4935,',1,'
732,',4936,',1,'
3041,',4936,',1,'
732,',4937,',1,'
4646,',4937,',1,'
732,',4938,',1,'
4044,',4938,',1,'
732,',4939,',1,'
4882,',4939,',1,'
732,',4940,',1,'
4370,',4940,',1,'
732,',4941,',1,'
4914,',4941,',1,'
732,',4942,',1,'
2457,',4942,',1,'
732,',4943,',1,'
3842,',4943,',1,'
732,',4944,',1,'
4458,',4944,',1,'
732,',4945,',1,'
740,',4945,',1,'
732,',4946,',1,'
4982,',4946,',1,'
732,',4947,',1,'
4838,',4947,',1,'
732,',4948,',1,'
3559,',4948,',1,'
732,',4949,',1,'
3648,',4949,',1,'
3066,',4950,',1,'
4269,',4950,',1,'
3041,',4951,',1,'
4269,',4951,',1,'
4269,',4952,',1,'
4646,',4952,',1,'
4044,',4953,',1,'
4269,',4953,',1,'
4269,',4954,',1,'
4882,',4954,',1,'
4269,',4955,',1,'
4370,',4955,',1,'
4269,',4956,',1,'
4914,',4956,',1,'
2457,',4957,',1,'
4269,',4957,',1,'
4269,',4958,',1,'
4458,',4958,',1,'
740,',4959,',1,'
4269,',4959,',1,'
4269,',4960,',1,'
4982,',4960,',1,'
4269,',4961,',1,'
4838,',4961,',1,'
3559,',4962,',1,'
4269,',4962,',1,'
3648,',4963,',1,'
4269,',4963,',1,'
3066,',4964,',1,'
3544,',4964,',1,'
644,',4965,',1,'
3544,',4965,',1,'
3041,',4966,',1,'
3544,',4966,',1,'
3544,',4967,',1,'
4646,',4967,',1,'
3544,',4968,',1,'
4044,',4968,',1,'
3544,',4969,',1,'
4882,',4969,',1,'
3544,',4970,',1,'
4370,',4970,',1,'
3544,',4971,',1,'
4914,',4971,',1,'
2457,',4972,',1,'
3544,',4972,',1,'
3544,',4973,',1,'
3842,',4973,',1,'
3544,',4974,',1,'
4458,',4974,',1,'
740,',4975,',1,'
3544,',4975,',1,'
3544,',4976,',1,'
4982,',4976,',1,'
3544,',4977,',1,'
4838,',4977,',1,'
3544,',4978,',1,'
3559,',4978,',1,'
3544,',4979,',1,'
3648,',4979,',1,'
2257,',4980,',1,'
3066,',4980,',1,'
644,',4981,',1,'
2257,',4981,',1,'
2257,',4982,',1,'
3041,',4982,',1,'
2257,',4983,',1,'
4646,',4983,',1,'
2257,',4984,',1,'
4044,',4984,',1,'
2257,',4985,',1,'
4882,',4985,',1,'
2257,',4986,',1,'
4370,',4986,',1,'
2257,',4987,',1,'
4914,',4987,',1,'
2257,',4988,',1,'
2457,',4988,',1,'
2257,',4989,',1,'
3842,',4989,',1,'
2257,',4990,',1,'
4458,',4990,',1,'
740,',4991,',1,'
2257,',4991,',1,'
2257,',4992,',1,'
4982,',4992,',1,'
2257,',4993,',1,'
4838,',4993,',1,'
2257,',4994,',1,'
3559,',4994,',1,'
2257,',4995,',1,'
3648,',4995,',1,'
3173,',4996,',1,'
3412,',4996,',1,'
472,',4997,',1,'
4523,',4997,',1,'
466,',4998,',1,'
472,',4998,',1,'
472,',4999,',1,'
2847,',4999,',1,'
472,',5000,',1,'
4409,',5000,',1,'
472,',5001,',1,'
3822,',5001,',1,'
472,',5002,',1,'
4566,',5002,',1,'
114,',5003,',1,'
472,',5003,',1,'
115,',5004,',1,'
4523,',5004,',1,'
115,',5005,',1,'
466,',5005,',1,'
115,',5006,',1,'
2847,',5006,',1,'
115,',5007,',1,'
4409,',5007,',1,'
115,',5008,',1,'
3822,',5008,',1,'
115,',5009,',1,'
801,',5009,',1,'
115,',5010,',1,'
4566,',5010,',1,'
631,',5011,',1,'
4523,',5011,',1,'
467,',5012,',1,'
4523,',5012,',1,'
2848,',5013,',1,'
4523,',5013,',1,'
4410,',5014,',1,'
4523,',5014,',1,'
3823,',5015,',1,'
4523,',5015,',1,'
802,',5016,',1,'
4523,',5016,',1,'
4523,',5017,',1,'
4567,',5017,',1,'
776,',5018,',1,'
4523,',5018,',1,'
467,',5019,',1,'
630,',5019,',1,'
630,',5020,',1,'
2848,',5020,',1,'
630,',5021,',1,'
4410,',5021,',1,'
472,',5022,',1,'
630,',5022,',1,'
630,',5023,',1,'
3823,',5023,',1,'
630,',5024,',1,'
802,',5024,',1,'
630,',5025,',1,'
4567,',5025,',1,'
630,',5026,',1,'
776,',5026,',1,'
115,',5027,',1,'
630,',5027,',1,'
466,',5028,',1,'
2848,',5028,',1,'
466,',5029,',1,'
4410,',5029,',1,'
466,',5030,',1,'
3823,',5030,',1,'
466,',5031,',1,'
802,',5031,',1,'
466,',5032,',1,'
4567,',5032,',1,'
466,',5033,',1,'
776,',5033,',1,'
2847,',5034,',1,'
4410,',5034,',1,'
2847,',5035,',1,'
3823,',5035,',1,'
802,',5036,',1,'
2847,',5036,',1,'
2847,',5037,',1,'
4567,',5037,',1,'
776,',5038,',1,'
2847,',5038,',1,'
3823,',5039,',1,'
4409,',5039,',1,'
802,',5040,',1,'
4409,',5040,',1,'
4409,',5041,',1,'
4567,',5041,',1,'
776,',5042,',1,'
4409,',5042,',1,'
471,',5043,',1,'
802,',5043,',1,'
471,',5044,',1,'
776,',5044,',1,'
802,',5045,',1,'
3822,',5045,',1,'
3822,',5046,',1,'
4567,',5046,',1,'
776,',5047,',1,'
3822,',5047,',1,'
801,',5048,',1,'
4567,',5048,',1,'
776,',5049,',1,'
801,',5049,',1,'
776,',5050,',1,'
4566,',5050,',1,'
115,',5051,',1,'
775,',5051,',1,'
4111,',5052,',1,'
4389,',5052,',1,'
2260,',5053,',1,'
2221,',5054,',1,'
3154,',5054,',1,'
3491,',5054,',1,'
2995,',5055,',1,'
3154,',5055,',1,'
3491,',5055,',1,'
3154,',5056,',1,'
3491,',5056,',1,'
4748,',5056,',1,'
3154,',5057,',1,'
3491,',5057,',1,'
4756,',5057,',1,'
3154,',5058,',1,'
3423,',5058,',1,'
3491,',5058,',1,'
3154,',5059,',1,'
3425,',5059,',1,'
3491,',5059,',1,'
3154,',5060,',1,'
3427,',5060,',1,'
3491,',5060,',1,'
3154,',5061,',1,'
3429,',5061,',1,'
3491,',5061,',1,'
3154,',5062,',1,'
3431,',5062,',1,'
3491,',5062,',1,'
3154,',5063,',1,'
3433,',5063,',1,'
3491,',5063,',1,'
3154,',5064,',1,'
3435,',5064,',1,'
3491,',5064,',1,'
3154,',5065,',1,'
3437,',5065,',1,'
3491,',5065,',1,'
2221,',5066,',1,'
3440,',5066,',1,'
3491,',5066,',1,'
2221,',5067,',1,'
3442,',5067,',1,'
3491,',5067,',1,'
2221,',5068,',1,'
3444,',5068,',1,'
3491,',5068,',1,'
2995,',5069,',1,'
3440,',5069,',1,'
3491,',5069,',1,'
2995,',5070,',1,'
3442,',5070,',1,'
3491,',5070,',1,'
2995,',5071,',1,'
3444,',5071,',1,'
3491,',5071,',1,'
830,',5072,',1,'
3440,',5072,',1,'
3491,',5072,',1,'
830,',5073,',1,'
3442,',5073,',1,'
3491,',5073,',1,'
830,',5074,',1,'
3444,',5074,',1,'
3491,',5074,',1,'
3440,',5075,',1,'
3491,',5075,',1,'
4748,',5075,',1,'
3442,',5076,',1,'
3491,',5076,',1,'
4748,',5076,',1,'
3444,',5077,',1,'
3491,',5077,',1,'
4748,',5077,',1,'
3440,',5078,',1,'
3491,',5078,',1,'
4756,',5078,',1,'
3442,',5079,',1,'
3491,',5079,',1,'
4756,',5079,',1,'
3444,',5080,',1,'
3491,',5080,',1,'
4756,',5080,',1,'
3423,',5081,',1,'
3440,',5081,',1,'
3491,',5081,',1,'
3423,',5082,',1,'
3442,',5082,',1,'
3491,',5082,',1,'
3423,',5083,',1,'
3444,',5083,',1,'
3491,',5083,',1,'
3425,',5084,',1,'
3440,',5084,',1,'
3491,',5084,',1,'
3425,',5085,',1,'
3442,',5085,',1,'
3491,',5085,',1,'
3425,',5086,',1,'
3444,',5086,',1,'
3491,',5086,',1,'
3427,',5087,',1,'
3440,',5087,',1,'
3491,',5087,',1,'
3427,',5088,',1,'
3442,',5088,',1,'
3491,',5088,',1,'
3427,',5089,',1,'
3444,',5089,',1,'
3491,',5089,',1,'
3429,',5090,',1,'
3440,',5090,',1,'
3491,',5090,',1,'
3429,',5091,',1,'
3442,',5091,',1,'
3491,',5091,',1,'
3429,',5092,',1,'
3444,',5092,',1,'
3491,',5092,',1,'
3431,',5093,',1,'
3440,',5093,',1,'
3491,',5093,',1,'
3431,',5094,',1,'
3442,',5094,',1,'
3491,',5094,',1,'
3431,',5095,',1,'
3444,',5095,',1,'
3491,',5095,',1,'
3433,',5096,',1,'
3440,',5096,',1,'
3491,',5096,',1,'
3433,',5097,',1,'
3442,',5097,',1,'
3491,',5097,',1,'
3433,',5098,',1,'
3444,',5098,',1,'
3491,',5098,',1,'
3435,',5099,',1,'
3440,',5099,',1,'
3491,',5099,',1,'
3435,',5100,',1,'
3442,',5100,',1,'
3491,',5100,',1,'
3435,',5101,',1,'
3444,',5101,',1,'
3491,',5101,',1,'
3437,',5102,',1,'
3440,',5102,',1,'
3491,',5102,',1,'
3437,',5103,',1,'
3442,',5103,',1,'
3491,',5103,',1,'
3437,',5104,',1,'
3444,',5104,',1,'
3491,',5104,',1,'
3440,',5105,',1,'
3469,',5105,',1,'
3491,',5105,',1,'
3442,',5106,',1,'
3469,',5106,',1,'
3491,',5106,',1,'
3444,',5107,',1,'
3469,',5107,',1,'
3491,',5107,',1,'
784,',5108,',1,'
3154,',5108,',1,'
3491,',5108,',1,'
3154,',5109,',1,'
3491,',5109,',1,'
4849,',5109,',1,'
3154,',5110,',1,'
3491,',5110,',1,'
4876,',5110,',1,'
3154,',5111,',1,'
3421,',5111,',1,'
3491,',5111,',1,'
3154,',5112,',1,'
3491,',5112,',1,'
4471,',5112,',1,'
3154,',5113,',1,'
3491,',5113,',1,'
3859,',5113,',1,'
778,',5114,',1,'
3154,',5114,',1,'
3491,',5114,',1,'
3154,',5115,',1,'
3419,',5115,',1,'
3491,',5115,',1,'
3154,',5116,',1,'
3491,',5116,',1,'
3865,',5116,',1,'
781,',5117,',1,'
3154,',5117,',1,'
3491,',5117,',1,'
784,',5118,',1,'
3440,',5118,',1,'
3491,',5118,',1,'
784,',5119,',1,'
3442,',5119,',1,'
3491,',5119,',1,'
784,',5120,',1,'
3444,',5120,',1,'
3491,',5120,',1,'
3440,',5121,',1,'
3491,',5121,',1,'
4849,',5121,',1,'
3442,',5122,',1,'
3491,',5122,',1,'
4849,',5122,',1,'
3444,',5123,',1,'
3491,',5123,',1,'
4849,',5123,',1,'
3440,',5124,',1,'
3491,',5124,',1,'
4876,',5124,',1,'
3442,',5125,',1,'
3491,',5125,',1,'
4876,',5125,',1,'
3444,',5126,',1,'
3491,',5126,',1,'
4876,',5126,',1,'
3421,',5127,',1,'
3440,',5127,',1,'
3491,',5127,',1,'
3421,',5128,',1,'
3442,',5128,',1,'
3491,',5128,',1,'
3421,',5129,',1,'
3444,',5129,',1,'
3491,',5129,',1,'
3440,',5130,',1,'
3491,',5130,',1,'
4471,',5130,',1,'
3442,',5131,',1,'
3491,',5131,',1,'
4471,',5131,',1,'
3444,',5132,',1,'
3491,',5132,',1,'
4471,',5132,',1,'
718,',5133,',1,'
3440,',5133,',1,'
3491,',5133,',1,'
718,',5134,',1,'
3442,',5134,',1,'
3491,',5134,',1,'
718,',5135,',1,'
3444,',5135,',1,'
3491,',5135,',1,'
3440,',5136,',1,'
3491,',5136,',1,'
3859,',5136,',1,'
3442,',5137,',1,'
3491,',5137,',1,'
3859,',5137,',1,'
3444,',5138,',1,'
3491,',5138,',1,'
3859,',5138,',1,'
2799,',5139,',1,'
3440,',5139,',1,'
3491,',5139,',1,'
2799,',5140,',1,'
3442,',5140,',1,'
3491,',5140,',1,'
2799,',5141,',1,'
3444,',5141,',1,'
3491,',5141,',1,'
2606,',5142,',1,'
3440,',5142,',1,'
3491,',5142,',1,'
2606,',5143,',1,'
3442,',5143,',1,'
3491,',5143,',1,'
2606,',5144,',1,'
3444,',5144,',1,'
3491,',5144,',1,'
778,',5145,',1,'
3440,',5145,',1,'
3491,',5145,',1,'
778,',5146,',1,'
3442,',5146,',1,'
3491,',5146,',1,'
778,',5147,',1,'
3444,',5147,',1,'
3491,',5147,',1,'
3440,',5148,',1,'
3491,',5148,',1,'
3862,',5148,',1,'
3442,',5149,',1,'
3491,',5149,',1,'
3862,',5149,',1,'
3444,',5150,',1,'
3491,',5150,',1,'
3862,',5150,',1,'
3417,',5151,',1,'
3440,',5151,',1,'
3491,',5151,',1,'
3417,',5152,',1,'
3442,',5152,',1,'
3491,',5152,',1,'
3417,',5153,',1,'
3444,',5153,',1,'
3491,',5153,',1,'
3419,',5154,',1,'
3440,',5154,',1,'
3491,',5154,',1,'
3419,',5155,',1,'
3442,',5155,',1,'
3491,',5155,',1,'
3419,',5156,',1,'
3444,',5156,',1,'
3491,',5156,',1,'
3440,',5157,',1,'
3491,',5157,',1,'
3847,',5157,',1,'
3442,',5158,',1,'
3491,',5158,',1,'
3847,',5158,',1,'
3444,',5159,',1,'
3491,',5159,',1,'
3847,',5159,',1,'
3440,',5160,',1,'
3491,',5160,',1,'
3851,',5160,',1,'
3442,',5161,',1,'
3491,',5161,',1,'
3851,',5161,',1,'
3444,',5162,',1,'
3491,',5162,',1,'
3851,',5162,',1,'
3440,',5163,',1,'
3491,',5163,',1,'
3865,',5163,',1,'
3442,',5164,',1,'
3491,',5164,',1,'
3865,',5164,',1,'
3444,',5165,',1,'
3491,',5165,',1,'
3865,',5165,',1,'
3440,',5166,',1,'
3491,',5166,',1,'
3869,',5166,',1,'
3442,',5167,',1,'
3491,',5167,',1,'
3869,',5167,',1,'
3444,',5168,',1,'
3491,',5168,',1,'
3869,',5168,',1,'
781,',5169,',1,'
3440,',5169,',1,'
3491,',5169,',1,'
781,',5170,',1,'
3442,',5170,',1,'
3491,',5170,',1,'
781,',5171,',1,'
3444,',5171,',1,'
3491,',5171,',1,'
3440,',5172,',1,'
3445,',5172,',1,'
3491,',5172,',1,'
3442,',5173,',1,'
3445,',5173,',1,'
3491,',5173,',1,'
3444,',5174,',1,'
3445,',5174,',1,'
3491,',5174,',1,'
3440,',5175,',1,'
3447,',5175,',1,'
3491,',5175,',1,'
3442,',5176,',1,'
3447,',5176,',1,'
3491,',5176,',1,'
